Run ID,1215
Run Date/Time,2014-10-21 10:17:59
Application Name,Labcyte Echo Dose-Response
Application Version,1.5.4
Protocol Name,21.10.2014_Novartis_CECR_FALZ_IC50_10mM Stock_5uM FAC 10nltransfer 1in2 .edr
User Name,ACCESS

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Intermediate Sample Plate[1],,384PP_DMSO2,D3,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,H6,1.563E-07,M,BDV00005304a,Sample 5,2.5,2.5,23.266,93.986,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E3,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,H7,7.812E-08,M,BDV00005304a,Sample 5,10,10,22.199,95.307,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E3,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,G7,7.812E-08,M,BDV00005304a,Sample 5,10,10,22.189,95.307,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E3,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,G8,3.906E-08,M,BDV00005304a,Sample 5,5,5,22.184,95.307,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E3,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,H8,3.906E-08,M,BDV00005304a,Sample 5,5,5,22.179,95.307,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E3,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,H9,1.953E-08,M,BDV00005304a,Sample 5,2.5,2.5,22.176,95.307,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E3,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,G9,1.953E-08,M,BDV00005304a,Sample 5,2.5,2.5,22.174,95.307,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F3,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,G10,1E-08,M,BDV00005304a,Sample 5,10,10,23.19,94.977,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F3,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,H10,1E-08,M,BDV00005304a,Sample 5,10,10,23.18,94.977,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F3,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,H11,5E-09,M,BDV00005304a,Sample 5,5,5,23.175,94.977,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F3,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,G11,5E-09,M,BDV00005304a,Sample 5,5,5,23.17,94.977,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F4,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,I11,5E-09,M,BDV00005305a,Sample 15,5,5,22.759,95.517,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F4,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,J11,5E-09,M,BDV00005305a,Sample 15,5,5,22.754,95.517,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F4,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,J10,1E-08,M,BDV00005305a,Sample 15,10,10,22.744,95.517,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F4,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,I10,1E-08,M,BDV00005305a,Sample 15,10,10,22.734,95.517,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E4,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,I9,1.953E-08,M,BDV00005305a,Sample 15,2.5,2.5,22.074,96.069,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E4,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,J9,1.953E-08,M,BDV00005305a,Sample 15,2.5,2.5,22.071,96.069,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E4,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,J8,3.906E-08,M,BDV00005305a,Sample 15,5,5,22.066,96.069,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E4,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,I8,3.906E-08,M,BDV00005305a,Sample 15,5,5,22.061,96.069,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E4,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,I7,7.812E-08,M,BDV00005305a,Sample 15,10,10,22.051,96.069,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E4,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,J7,7.812E-08,M,BDV00005305a,Sample 15,10,10,22.041,96.069,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D4,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,J6,1.563E-07,M,BDV00005305a,Sample 15,2.5,2.5,22.901,93.549,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D4,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,I6,1.563E-07,M,BDV00005305a,Sample 15,2.5,2.5,22.898,93.549,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D4,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,I5,3.125E-07,M,BDV00005305a,Sample 15,5,5,22.893,93.549,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D4,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,J5,3.125E-07,M,BDV00005305a,Sample 15,5,5,22.888,93.549,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D4,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,J4,6.25E-07,M,BDV00005305a,Sample 15,10,10,22.878,93.549,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D4,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,I4,6.25E-07,M,BDV00005305a,Sample 15,10,10,22.868,93.549,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D5,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,K4,6.25E-07,M,BDV00005306a,Sample 11,10,10,22.69,94.425,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D5,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,L4,6.25E-07,M,BDV00005306a,Sample 11,10,10,22.68,94.425,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D5,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,L5,3.125E-07,M,BDV00005306a,Sample 11,5,5,22.675,94.425,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D5,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,K5,3.125E-07,M,BDV00005306a,Sample 11,5,5,22.67,94.425,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D5,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,K6,1.563E-07,M,BDV00005306a,Sample 11,2.5,2.5,22.668,94.425,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D5,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,L6,1.563E-07,M,BDV00005306a,Sample 11,2.5,2.5,22.665,94.425,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E5,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,L7,7.812E-08,M,BDV00005306a,Sample 11,10,10,21.359,96.229,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E5,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,K7,7.812E-08,M,BDV00005306a,Sample 11,10,10,21.349,96.229,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E5,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,K8,3.906E-08,M,BDV00005306a,Sample 11,5,5,21.344,96.229,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E5,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,L8,3.906E-08,M,BDV00005306a,Sample 11,5,5,21.339,96.229,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E5,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,L9,1.953E-08,M,BDV00005306a,Sample 11,2.5,2.5,21.336,96.229,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E5,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,K9,1.953E-08,M,BDV00005306a,Sample 11,2.5,2.5,21.334,96.229,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F5,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,K10,1E-08,M,BDV00005306a,Sample 11,10,10,22.162,95.856,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F5,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,L10,1E-08,M,BDV00005306a,Sample 11,10,10,22.152,95.856,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F5,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,L11,5E-09,M,BDV00005306a,Sample 11,5,5,22.147,95.856,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F5,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,K11,5E-09,M,BDV00005306a,Sample 11,5,5,22.142,95.856,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F6,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,M11,5E-09,M,BDV00005307a,Sample 3,5,5,23.318,96.971,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F6,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,N11,5E-09,M,BDV00005307a,Sample 3,5,5,23.313,96.971,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F6,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,N10,1E-08,M,BDV00005307a,Sample 3,10,10,23.303,96.971,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F6,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,M10,1E-08,M,BDV00005307a,Sample 3,10,10,23.293,96.971,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E6,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,M9,1.953E-08,M,BDV00005307a,Sample 3,2.5,2.5,22.283,96.012,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E6,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,N9,1.953E-08,M,BDV00005307a,Sample 3,2.5,2.5,22.28,96.012,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E6,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,N8,3.906E-08,M,BDV00005307a,Sample 3,5,5,22.275,96.012,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E6,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,M8,3.906E-08,M,BDV00005307a,Sample 3,5,5,22.27,96.012,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E6,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,M7,7.812E-08,M,BDV00005307a,Sample 3,10,10,22.26,96.012,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E6,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,N7,7.812E-08,M,BDV00005307a,Sample 3,10,10,22.25,96.012,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D6,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,N6,1.563E-07,M,BDV00005307a,Sample 3,2.5,2.5,22.87,95.796,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D6,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,M6,1.563E-07,M,BDV00005307a,Sample 3,2.5,2.5,22.867,95.796,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D6,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,M5,3.125E-07,M,BDV00005307a,Sample 3,5,5,22.862,95.796,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D6,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,N5,3.125E-07,M,BDV00005307a,Sample 3,5,5,22.857,95.796,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D6,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,N4,6.25E-07,M,BDV00005307a,Sample 3,10,10,22.847,95.796,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D6,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,M4,6.25E-07,M,BDV00005307a,Sample 3,10,10,22.837,95.796,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D7,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,O4,6.25E-07,M,BDV00005308a,Sample 37,10,10,23.175,95.223,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D7,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,P4,6.25E-07,M,BDV00005308a,Sample 37,10,10,23.165,95.223,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D7,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,P5,3.125E-07,M,BDV00005308a,Sample 37,5,5,23.16,95.223,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D7,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,O5,3.125E-07,M,BDV00005308a,Sample 37,5,5,23.155,95.223,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D7,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,O6,1.563E-07,M,BDV00005308a,Sample 37,2.5,2.5,23.153,95.223,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D7,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,P6,1.563E-07,M,BDV00005308a,Sample 37,2.5,2.5,23.15,95.223,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E7,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,P7,7.812E-08,M,BDV00005308a,Sample 37,10,10,22.213,96.567,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E7,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,O7,7.812E-08,M,BDV00005308a,Sample 37,10,10,22.203,96.567,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E7,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,O8,3.906E-08,M,BDV00005308a,Sample 37,5,5,22.198,96.567,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E7,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,P8,3.906E-08,M,BDV00005308a,Sample 37,5,5,22.193,96.567,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E7,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,P9,1.953E-08,M,BDV00005308a,Sample 37,2.5,2.5,22.19,96.567,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E7,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,O9,1.953E-08,M,BDV00005308a,Sample 37,2.5,2.5,22.188,96.567,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F7,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,O10,1E-08,M,BDV00005308a,Sample 37,10,10,22.757,97.99,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F7,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,P10,1E-08,M,BDV00005308a,Sample 37,10,10,22.747,97.99,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F7,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,P11,5E-09,M,BDV00005308a,Sample 37,5,5,22.742,97.99,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F7,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,O11,5E-09,M,BDV00005308a,Sample 37,5,5,22.737,97.99,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D8,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,D16,6.25E-07,M,BDV00005288b,Sample 39,10,10,22.822,95.246,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D8,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,C16,6.25E-07,M,BDV00005288b,Sample 39,10,10,22.812,95.246,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D8,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,C17,3.125E-07,M,BDV00005288b,Sample 39,5,5,22.807,95.246,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D8,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,D17,3.125E-07,M,BDV00005288b,Sample 39,5,5,22.802,95.246,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D8,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,D18,1.563E-07,M,BDV00005288b,Sample 39,2.5,2.5,22.8,95.246,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D8,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,C18,1.563E-07,M,BDV00005288b,Sample 39,2.5,2.5,22.797,95.246,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E8,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,C19,7.812E-08,M,BDV00005288b,Sample 39,10,10,22.035,96.89,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E8,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,D19,7.812E-08,M,BDV00005288b,Sample 39,10,10,22.025,96.89,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E8,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,D20,3.906E-08,M,BDV00005288b,Sample 39,5,5,22.02,96.89,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E8,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,C20,3.906E-08,M,BDV00005288b,Sample 39,5,5,22.015,96.89,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E8,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,C21,1.953E-08,M,BDV00005288b,Sample 39,2.5,2.5,22.013,96.89,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E8,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,D21,1.953E-08,M,BDV00005288b,Sample 39,2.5,2.5,22.01,96.89,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F8,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,D22,1E-08,M,BDV00005288b,Sample 39,10,10,22.283,96.453,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F8,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,C22,1E-08,M,BDV00005288b,Sample 39,10,10,22.273,96.453,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F8,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,C23,5E-09,M,BDV00005288b,Sample 39,5,5,22.268,96.453,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F8,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,D23,5E-09,M,BDV00005288b,Sample 39,5,5,22.263,96.453,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F9,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,E23,5E-09,M,BDV00005298a,Sample 35,5,5,22.466,96.656,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F9,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,F23,5E-09,M,BDV00005298a,Sample 35,5,5,22.461,96.656,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F9,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,F22,1E-08,M,BDV00005298a,Sample 35,10,10,22.451,96.656,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F9,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,E22,1E-08,M,BDV00005298a,Sample 35,10,10,22.441,96.656,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E9,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,E21,1.953E-08,M,BDV00005298a,Sample 35,2.5,2.5,22.707,96.254,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E9,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,F21,1.953E-08,M,BDV00005298a,Sample 35,2.5,2.5,22.704,96.254,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E9,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,F20,3.906E-08,M,BDV00005298a,Sample 35,5,5,22.699,96.254,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E9,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,E20,3.906E-08,M,BDV00005298a,Sample 35,5,5,22.694,96.254,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E9,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,E19,7.812E-08,M,BDV00005298a,Sample 35,10,10,22.684,96.254,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E9,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,F19,7.812E-08,M,BDV00005298a,Sample 35,10,10,22.674,96.254,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D9,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,F18,1.563E-07,M,BDV00005298a,Sample 35,2.5,2.5,23.505,95.437,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D9,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,E18,1.563E-07,M,BDV00005298a,Sample 35,2.5,2.5,23.503,95.437,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D9,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,E17,3.125E-07,M,BDV00005298a,Sample 35,5,5,23.498,95.437,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D9,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,F17,3.125E-07,M,BDV00005298a,Sample 35,5,5,23.493,95.437,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D9,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,F16,6.25E-07,M,BDV00005298a,Sample 35,10,10,23.483,95.437,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D9,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,E16,6.25E-07,M,BDV00005298a,Sample 35,10,10,23.473,95.437,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D10,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,G16,6.25E-07,M,BDV00005299a,Sample 33,10,10,23.352,94.968,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D10,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,H16,6.25E-07,M,BDV00005299a,Sample 33,10,10,23.342,94.968,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D10,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,H17,3.125E-07,M,BDV00005299a,Sample 33,5,5,23.337,94.968,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D10,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,G17,3.125E-07,M,BDV00005299a,Sample 33,5,5,23.332,94.968,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D10,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,G18,1.563E-07,M,BDV00005299a,Sample 33,2.5,2.5,23.329,94.968,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D10,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,H18,1.563E-07,M,BDV00005299a,Sample 33,2.5,2.5,23.327,94.968,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E10,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,H19,7.812E-08,M,BDV00005299a,Sample 33,10,10,23.005,96.341,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E10,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,G19,7.812E-08,M,BDV00005299a,Sample 33,10,10,22.995,96.341,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E10,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,G20,3.906E-08,M,BDV00005299a,Sample 33,5,5,22.99,96.341,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E10,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,H20,3.906E-08,M,BDV00005299a,Sample 33,5,5,22.985,96.341,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E10,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,H21,1.953E-08,M,BDV00005299a,Sample 33,2.5,2.5,22.983,96.341,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E10,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,G21,1.953E-08,M,BDV00005299a,Sample 33,2.5,2.5,22.98,96.341,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F10,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,G22,1E-08,M,BDV00005299a,Sample 33,10,10,23.147,96.996,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F10,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,H22,1E-08,M,BDV00005299a,Sample 33,10,10,23.137,96.996,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F10,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,H23,5E-09,M,BDV00005299a,Sample 33,5,5,23.132,96.996,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F10,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,G23,5E-09,M,BDV00005299a,Sample 33,5,5,23.127,96.996,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F11,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,I23,5E-09,M,BDV00005300a,Sample 13,5,5,23.456,97.094,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F11,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,J23,5E-09,M,BDV00005300a,Sample 13,5,5,23.451,97.094,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F11,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,J22,1E-08,M,BDV00005300a,Sample 13,10,10,23.441,97.094,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F11,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,I22,1E-08,M,BDV00005300a,Sample 13,10,10,23.431,97.094,Percent,DMSO,
